[TimeStamp] << NMS >> [Info] -> NMS started.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started.
[TimeStamp] << SCADA >> [Info] -> SCADA started.
[TimeStamp] << TransactionCordinator >> [Info] -> TransactionCordinator started.
[TimeStamp] << UI >> [Info] -> UI started.
[TimeStamp] << NMS >> [Info] -> NMS sent model on CalculationEngine.
[TimeStamp] << NMS >> [Info] -> NMS sent model on SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived WeatherForecast.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Production.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine started calculating Consumption.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine created TreeGraph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine colored graph.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent data on UI.
[TimeStamp] << SCADA >> [Info] -> SCADA connected with Simulator.
[TimeStamp] << UI >> [Info] -> user turned breaker off.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine calculating changes in grid.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine turning off Generator.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent changes to SCADA.
[TimeStamp] << SCADA >> [Info] -> SCADA turned off Generator.
[TimeStamp] << SCADA >> [Info] -> SCADA started new aquisiton.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine recived aquisition from SCADA.
[TimeStamp] << CalculationEngine >> [Info] -> CalculationEngine sent updated data to UI.
[TimeStamp] << UI >> [Info] -> UI refresh views with updated data.1/10/2021 9:51:09 PM << UI >> [Info] -> UI is started.
1/31/2021 5:35:09 PM << UI >> [Info] -> UI is started.
1/31/2021 5:36:23 PM << UI >> [Info] -> UI is started.
1/31/2021 5:37:40 PM << UI >> [Info] -> UI is started.
1/31/2021 5:40:46 PM << UI >> [Info] -> UI is started.
1/31/2021 8:47:04 PM << UI >> [Info] -> UI is started.
1/31/2021 8:49:49 PM << UI >> [Info] -> UI is started.
1/31/2021 9:00:59 PM << UI >> [Info] -> UI is started.
1/31/2021 9:09:02 PM << UI >> [Info] -> UI is started.
1/31/2021 9:15:38 PM << UI >> [Info] -> UI is started.
1/31/2021 9:45:13 PM << UI >> [Info] -> UI is started.
1/31/2021 9:48:22 PM << UI >> [Info] -> UI is started.
1/31/2021 10:12:03 PM << UI >> [Info] -> UI is started.
2/1/2021 12:02:23 AM << UI >> [Info] -> UI is started.
2/2/2021 3:03:42 PM << UI >> [Info] -> UI is started.
2/2/2021 3:39:52 PM << UI >> [Info] -> UI is started.
2/2/2021 3:56:06 PM << UI >> [Info] -> UI is started.
2/2/2021 4:10:10 PM << UI >> [Info] -> UI is started.
2/3/2021 12:57:13 PM << UI >> [Info] -> UI is started.
2/3/2021 9:56:03 PM << UI >> [Info] -> UI is started.
2/3/2021 10:08:26 PM << UI >> [Info] -> UI is started.
2/3/2021 10:20:35 PM << UI >> [Info] -> UI is started.
2/4/2021 1:13:17 PM << UI >> [Info] -> UI is started.
2/4/2021 1:16:41 PM << UI >> [Info] -> UI is started.
2/23/2021 10:22:24 AM << UI >> [Info] -> UI is started.
2/23/2021 10:24:32 AM << UI >> [Info] -> UI is started.
2/23/2021 10:27:50 AM << UI >> [Info] -> UI is started.
